data_carga,ANO_Convenio,NR_CONVENIO,SIT_CONVENIO,COD_MUNIC_IBGE,MUNIC_PROPONENTE,UF_PROPONENTE,PROGRAMA,ACAO,MAX_VL_GLOBAL_CONV,SOMA_VALOR_AGREGADO,PERC_EXECUCAO,VALOR_A_EXECUTAR
2026-06-01 06:52:13,2021,909917,Em execução,1100049,CACOAL,RO,Programa Calha Norte,1211,1818943.0,868866.74,0.47767672763797436,950076.26
2026-06-01 06:52:13,2021,909923,Em execução,1303502,PAUINI,AM,Programa Calha Norte,1211,490000.0,437588.55999999994,0.8930378775510203,52411.44000000006
2026-06-01 06:52:13,2021,909925,Em execução,1300706,BOCA DO ACRE,AM,Programa Calha Norte,1211,500000.0,0.0,0.0,500000.0
2026-06-01 06:52:13,2021,909962,Prestação de Contas em Análise,1301605,FONTE BOA,AM,Programa Calha Norte,1211,980000.0,853564.05,0.870983724489796,126435.94999999995
2026-06-01 06:52:13,2021,909963,Em execução,1100056,CEREJEIRAS,RO,Programa Calha Norte,1211,646210.87,299535.17,0.4635254278529855,346675.7
2026-06-01 06:52:13,2021,909971,Em execução,1300805,BORBA,AM,Programa Calha Norte,1211,980000.0,93906.7,0.09582316326530611,886093.3
2026-06-01 06:52:13,2021,909999,Prestação de Contas em Análise,1600055,SERRA DO NAVIO,AP,,,722000.0,524028.66000000003,0.7258014681440443,197971.33999999997
2026-06-01 06:52:13,2021,910555,Prestação de Contas em Análise,1200252,EPITACIOLÂNDIA,AC,Programa Calha Norte,1211,100200.0,98598.98999999999,0.9840218562874251,1601.0100000000093
2026-06-01 06:52:13,2021,910557,Em execução,1400100,BOA VISTA,RR,,,7260000.0,6526626.33,0.8989843429752066,733373.6699999999
2026-06-01 06:52:13,2021,910559,Em execução,1400100,BOA VISTA,RR,,,7260000.0,6490820.85,0.8940524586776859,769179.1500000004
2026-06-01 06:52:13,2021,910628,Em execução,1400100,BOA VISTA,RR,,,7260000.0,6521781.33,0.8983169876033058,738218.6699999999
2026-06-01 06:52:13,2021,910644,Em execução,1400100,BOA VISTA,RR,,,2150372.0,0.0,0.0,2150372.0
2026-06-01 06:52:13,2021,910971,Prestação de Contas em Análise,1100205,PORTO VELHO,RO,,,6773825.0,6193857.4799999995,0.9143810889711499,579967.5200000005
2026-06-01 06:52:13,2021,912302,Em execução,1300300,AUTAZES,AM,Programa Calha Norte,1211,587520.0,0.0,0.0,587520.0
2026-06-01 06:52:13,2021,913766,Em execução,1301100,CAREIRO,AM,Programa Calha Norte,1211,1646706.0,1509170.32,0.9164783027449952,137535.67999999993
2026-06-01 06:52:13,2021,914153,Em execução,1100403,ALTO PARAÍSO,RO,Programa Calha Norte,1211,3004000.0,2619704.37,0.8720720272969374,384295.6299999999
2026-06-01 06:52:13,2021,914264,Prestação de Contas em Análise,1100601,CACAULÂNDIA,RO,Programa Calha Norte,1211,1262500.0,1193241.17,0.9451415207920791,69258.83000000007
2026-06-01 06:52:13,2021,914658,Prestação de Contas em Análise,1300409,BARCELOS,AM,Programa Calha Norte,1211,400500.0,376590.87,0.940301797752809,23909.130000000005
2026-06-01 06:52:13,2021,915518,Em execução,1100205,PORTO VELHO,RO,,,24804395.0,23754059.61,0.9576552707695551,1050335.3900000006
2026-06-01 06:52:13,2021,915672,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,2583000.0,176552.1,0.06835156794425087,2406447.9
2026-06-01 06:52:13,2021,915686,Em execução,1301159,CAREIRO DA VÁRZEA,AM,Programa Calha Norte,1211,350000.0,223288.0,0.6379657142857142,126712.0
2026-06-01 06:52:13,2021,916031,Em execução,1200500,SENA MADUREIRA,AC,Programa Calha Norte,1211,673000.0,0.0,0.0,673000.0
2026-06-01 06:52:13,2021,916053,Em execução,1303601,SANTA ISABEL DO RIO NEGRO,AM,Programa Calha Norte,1211,4010000.0,3805390.02,0.9489750673316708,204609.97999999998
2026-06-01 06:52:13,2021,916098,Em execução,1100346,ALVORADA D'OESTE,RO,Programa Calha Norte,1211,251250.0,223602.64,0.8899607562189056,27647.359999999986
2026-06-01 06:52:13,2021,916331,Prestação de Contas em Análise,1301951,ITAMARATI,AM,Programa Calha Norte,1211,1210000.0,1114096.65,0.9207410330578512,95903.3500000001
2026-06-01 06:52:13,2021,916333,Em execução,1301902,ITACOATIARA,AM,Programa Calha Norte,1211,3700546.0,961435.2100000001,0.2598090146697271,2739110.79
2026-06-01 06:52:13,2021,916346,Em execução,1301209,COARI,AM,Programa Calha Norte,1211,946000.0,0.0,0.0,946000.0
2026-06-01 06:52:13,2021,916403,Em execução,1600303,MACAPÁ,AP,,,5925611.0,5239294.21,0.8841778864660539,686316.79
2026-06-01 06:52:13,2021,916405,Em execução,1600303,MACAPÁ,AP,,,5925612.0,4152088.55,0.7007020625042611,1773523.4500000002
2026-06-01 06:52:13,2021,916406,Em execução,1100098,ESPIGÃO D'OESTE,RO,Programa Calha Norte,1211,2135258.0,1933556.9400000002,0.9055378506953259,201701.05999999982
2026-06-01 06:52:13,2021,916408,Em execução,1301654,GUAJARÁ,AM,Programa Calha Norte,1211,605000.0,0.0,0.0,605000.0
2026-06-01 06:52:13,2021,916410,Prestação de Contas em Análise,1300102,ANORI,AM,Programa Calha Norte,1211,1005000.0,980086.84,0.9752107860696517,24913.160000000033
2026-06-01 06:52:13,2021,916417,Em execução,1100023,ARIQUEMES,RO,,,6538514.0,0.0,0.0,6538514.0
2026-06-01 06:52:13,2021,916418,Em execução,1100023,ARIQUEMES,RO,,,5920787.98,5615677.43,0.9484679149075018,305110.55000000075
2026-06-01 06:52:13,2021,916541,Em execução,1200203,CRUZEIRO DO SUL,AC,Programa Calha Norte,1211,2006020.0,1443248.3900000001,0.7194586245401342,562771.6099999999
2026-06-01 06:52:13,2021,916574,Em execução,1100254,PRESIDENTE MÉDICI,RO,Programa Calha Norte,1211,5050000.0,0.0,0.0,5050000.0
2026-06-01 06:52:13,2021,916679,Em execução,1600709,TARTARUGALZINHO,AP,Programa Calha Norte,1211,2371877.0,2309380.97,0.973651234865889,62496.029999999795
2026-06-01 06:52:13,2021,916750,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,4509020.0,3212225.42,0.7123999050791524,1296794.58
2026-06-01 06:52:13,2021,916782,Em execução,1600212,CUTIAS,AP,Programa Calha Norte,1211,1502000.0,782650.02,0.5210719174434087,719349.98
2026-06-01 06:52:13,2021,917120,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,1601602.0,0.0,0.0,1601602.0
2026-06-01 06:52:13,2021,917121,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,400402.0,0.0,0.0,400402.0
2026-06-01 06:52:13,2021,917181,Prestação de Contas em Análise,1300060,AMATURÁ,AM,Programa Calha Norte,1211,822959.0,821371.93,0.9980715078150917,1587.0699999999488
2026-06-01 06:52:13,2021,917252,Em execução,1100015,ALTA FLORESTA D'OESTE,RO,Programa Calha Norte,1211,1213100.0,549419.22,0.45290513560300055,663680.78
2026-06-01 06:52:13,2021,917491,Em execução,1101435,NOVA UNIÃO,RO,Programa Calha Norte,1211,1175770.0,718631.4400000001,0.6112006940132849,457138.55999999994
2026-06-01 06:52:13,2021,917533,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,29028499.0,15213254.04,0.5240799408884351,13815244.96
2026-06-01 06:52:13,2021,917549,Em execução,1200252,EPITACIOLÂNDIA,AC,Programa Calha Norte,1211,1702000.0,1354551.23,0.7958585370152761,347448.77
2026-06-01 06:52:13,2021,917577,Em execução,1100072,CORUMBIARA,RO,Programa Calha Norte,1211,2818217.0,0.0,0.0,2818217.0
2026-06-01 06:52:13,2021,917610,Em execução,1600055,SERRA DO NAVIO,AP,Programa Calha Norte,1211,501000.0,190902.29,0.38104249500998005,310097.70999999996
2026-06-01 06:52:13,2021,917889,Em execução,1101492,SÃO FRANCISCO DO GUAPORÉ,RO,Programa Calha Norte,1211,621500.0,0.0,0.0,621500.0
2026-06-01 06:52:13,2021,918038,Em execução,1200013,ACRELÂNDIA,AC,Programa Calha Norte,1211,5006000.0,0.0,0.0,5006000.0
2026-06-01 06:52:13,2021,918092,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,6052251.0,168460.71000000002,0.027834389221464875,5883790.29
2026-06-01 06:52:13,2021,918182,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,5535729.0,0.0,0.0,5535729.0
2026-06-01 06:52:13,2021,918190,Em execução,1100338,NOVA MAMORÉ,RO,Programa Calha Norte,1211,3313683.0,2661366.95,0.8031447033406636,652316.0499999998
2026-06-01 06:52:13,2021,918328,Prestação de Contas em Análise,1600204,CALÇOENE,AP,Programa Calha Norte,1211,1005000.0,745936.63,0.7422255024875621,259063.37
2026-06-01 06:52:13,2021,918532,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,5000000.0,0.0,0.0,5000000.0
2026-06-01 06:52:13,2021,918533,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,10622000.0,8709684.24,0.8199665072491057,1912315.7599999998
2026-06-01 06:52:13,2021,918536,Prestação de Contas em Análise,1304005,SILVES,AM,Programa Calha Norte,1211,2007000.0,1652988.27,0.823611494768311,354011.73
2026-06-01 06:52:13,2021,918557,Em execução,1600204,CALÇOENE,AP,Programa Calha Norte,1211,704000.0,0.0,0.0,704000.0
2026-06-01 06:52:13,2021,920965,Em execução,1200302,FEIJÓ,AC,Programa Calha Norte,1211,5005100.0,0.0,0.0,5005100.0
2026-06-01 06:52:13,2021,921057,Em execução,1600238,FERREIRA GOMES,AP,Programa Calha Norte,1211,10015000.0,3435677.28,0.3430531482775836,6579322.720000001
2026-06-01 06:52:13,2021,921112,Em execução,1200609,TARAUACÁ,AC,Programa Calha Norte,1211,3003100.0,0.0,0.0,3003100.0
2026-06-01 06:52:13,2021,921173,Em execução,1600212,CUTIAS,AP,Programa Calha Norte,1211,1310000.0,1221501.69,0.9324440381679389,88498.31000000006
2026-06-01 06:52:13,2021,921176,Prestação de Contas em Análise,1500503,ALMEIRIM,PA,Programa Calha Norte,1211,10010011.0,8940568.77,0.8931627317892058,1069442.2300000004
2026-06-01 06:52:13,2021,921275,Aguardando Prestação de Contas,1600212,CUTIAS,AP,Programa Calha Norte,1211,2005000.0,1931164.7300000002,0.9631744289276809,73835.26999999979
2026-06-01 06:52:13,2021,921278,Prestação de Contas em Análise,1600212,CUTIAS,AP,Programa Calha Norte,1211,1010000.0,942320.55,0.9329906435643565,67679.44999999995
2026-06-01 06:52:13,2021,921313,Em execução,1600212,CUTIAS,AP,Programa Calha Norte,1211,2010000.0,1946380.5399999998,0.968348527363184,63619.460000000196
2026-06-01 06:52:13,2021,921376,Em execução,1600212,CUTIAS,AP,Programa Calha Norte,1211,705000.0,596009.8300000001,0.8454040141843973,108990.16999999993
2026-06-01 06:52:13,2021,921536,Em execução,1600808,VITÓRIA DO JARI,AP,Programa Calha Norte,1211,1868500.0,0.0,0.0,1868500.0
2026-06-01 06:52:13,2021,921537,Em execução,1600808,VITÓRIA DO JARI,AP,Programa Calha Norte,1211,1223683.0,343822.23,0.28097328311335534,879860.77
2026-06-01 06:52:13,2021,921539,Em execução,1600808,VITÓRIA DO JARI,AP,Programa Calha Norte,1211,2020000.0,1325293.74,0.6560860099009901,694706.26
2026-06-01 06:52:13,2021,921540,Em execução,1600808,VITÓRIA DO JARI,AP,Programa Calha Norte,1211,4040000.0,1732910.04,0.4289381287128713,2307089.96
2026-06-01 06:52:13,2021,921543,Em execução,1600212,CUTIAS,AP,Programa Calha Norte,1211,305000.0,119116.06999999999,0.39054449180327866,185883.93
2026-06-01 06:52:13,2021,921546,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,13015000.0,10918102.92,0.8388861252401075,2096897.08
2026-06-01 06:52:13,2021,921549,Prestação de Contas em Análise,1600105,AMAPÁ,AP,Programa Calha Norte,1211,2302500.0,2179583.92,0.9466162519001086,122916.08000000007
2026-06-01 06:52:13,2021,921551,Em execução,1600105,AMAPÁ,AP,Programa Calha Norte,1211,1802000.0,1597837.0499999998,0.8867020255271919,204162.9500000002
2026-06-01 06:52:13,2021,921556,Em execução,1600105,AMAPÁ,AP,Programa Calha Norte,1211,3539606.0,0.0,0.0,3539606.0
2026-06-01 06:52:13,2021,921559,Em execução,1600105,AMAPÁ,AP,Programa Calha Norte,1211,2002500.0,1081935.31,0.5402922896379526,920564.69
2026-06-01 06:52:13,2021,921632,Prestação de Contas em Análise,1600105,AMAPÁ,AP,Programa Calha Norte,1211,600800.0,569050.04,0.9471538615179761,31749.959999999963
2026-06-01 06:52:13,2021,921965,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,4723170.0,0.0,0.0,4723170.0
2026-06-01 06:52:13,2021,922006,Prestação de Contas em Análise,1200500,SENA MADUREIRA,AC,Programa Calha Norte,1211,3003100.0,2908462.4,0.9684866970796843,94637.6000000001
2026-06-01 06:52:13,2021,922008,Em execução,1200203,CRUZEIRO DO SUL,AC,Programa Calha Norte,1211,4408820.0,2892943.6199999996,0.656171860044184,1515876.3800000004
2026-06-01 06:52:13,2021,922027,Em execução,1200385,PLÁCIDO DE CASTRO,AC,Programa Calha Norte,1211,2002100.0,1809177.38,0.9036398681384545,192922.6200000001
2026-06-01 06:52:13,2021,922047,Prestação de Contas em Análise,1200450,SENADOR GUIOMARD,AC,Programa Calha Norte,1211,1001100.0,823283.99,0.8223793726900409,177816.01
2026-06-01 06:52:13,2021,922061,Em execução,5103403,CUIABÁ,MT,Programa Calha Norte,1211,15972505.0,0.0,0.0,15972505.0
2026-06-01 06:52:13,2021,922115,Em execução,1200427,RODRIGUES ALVES,AC,Programa Calha Norte,1211,1001010.0,0.0,0.0,1001010.0
2026-06-01 06:52:13,2021,922862,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,3008000.0,0.0,0.0,3008000.0
2026-06-01 06:52:13,2021,923548,Em execução,1300409,BARCELOS,AM,Programa Calha Norte,1211,2002500.0,399999.97,0.19975029712858924,1602500.03
2026-06-01 06:52:13,2021,923556,Em execução,1400472,RORAINÓPOLIS,RR,Programa Calha Norte,1211,10030000.0,9443952.08,0.9415704965104686,586047.9199999999
2026-06-01 06:52:13,2021,923560,Prestação de Contas em Análise,1600154,PEDRA BRANCA DO AMAPARI,AP,Programa Calha Norte,1211,5006000.0,4770860.67,0.9530284998002397,235139.33000000007
2026-06-01 06:52:13,2021,923565,Em execução,1600253,ITAUBAL,AP,Programa Calha Norte,1211,8491818.21,1515139.55,0.17842345567593113,6976678.660000001
2026-06-01 06:52:13,2021,923569,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,10021000.0,5826656.28,0.5814445943518611,4194343.72
2026-06-01 06:52:13,2021,923583,Em execução,1600154,PEDRA BRANCA DO AMAPARI,AP,Programa Calha Norte,1211,3504000.0,1680192.5499999998,0.47950700627853876,1823807.4500000002
2026-06-01 06:52:13,2021,923585,Em execução,1303957,SÃO SEBASTIÃO DO UATUMÃ,AM,Programa Calha Norte,1211,2007052.83,1993017.1400000001,0.9930068158694159,14035.689999999944
2026-06-01 06:52:13,2021,923603,Prestação de Contas Iniciada Por Antecipação,1600055,SERRA DO NAVIO,AP,Programa Calha Norte,1211,501000.0,475766.88999999996,0.9496345109780439,25233.110000000044
2026-06-01 06:52:13,2021,923809,Em execução,5103403,CUIABÁ,MT,Programa Calha Norte,1211,112648370.0,76752229.22,0.681343451485361,35896140.78
2026-06-01 06:52:13,2021,923813,Em execução,1300102,ANORI,AM,Programa Calha Norte,1211,2003000.0,1819249.4300000002,0.9082623215177235,183750.56999999983
2026-06-01 06:52:13,2021,923818,Em execução,1302108,JAPURÁ,AM,Programa Calha Norte,1211,3003003.0,600676.65,0.20002532465002534,2402326.35
2026-06-01 06:52:13,2021,923821,Em execução,1600279,LARANJAL DO JARI,AP,Programa Calha Norte,1211,13350607.0,1932671.19,0.14476279542945125,11417935.81
2026-06-01 06:52:13,2021,923822,Em execução,1600055,SERRA DO NAVIO,AP,Programa Calha Norte,1211,3004000.0,882137.4299999999,0.2936542709720373,2121862.5700000003
2026-06-01 06:52:13,2021,923833,Em execução,1600709,TARTARUGALZINHO,AP,Programa Calha Norte,1211,10604375.0,3946324.5500000003,0.3721411728649732,6658050.449999999
2026-06-01 06:52:13,2021,923835,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,4005000.0,0.0,0.0,4005000.0
2026-06-01 06:52:13,2021,923847,Prestação de Contas em Análise,1303502,PAUINI,AM,Programa Calha Norte,1211,2003000.0,1979697.9100000001,0.9883664053919122,23302.08999999985
2026-06-01 06:52:13,2021,923871,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,2503000.0,382608.96,0.15286015181781862,2120391.04
2026-06-01 06:52:13,2021,923898,Em execução,1400233,CAROEBE,RR,Programa Calha Norte,1211,2003000.0,1169173.31,0.5837110883674489,833826.69
2026-06-01 06:52:13,2021,923899,Em execução,1400233,CAROEBE,RR,Programa Calha Norte,1211,1803000.0,1722352.21,0.9552702218524681,80647.79000000004
2026-06-01 06:52:13,2021,923902,Em execução,1400233,CAROEBE,RR,Programa Calha Norte,1211,3505000.0,3362611.34,0.9593755606276747,142388.66000000015
2026-06-01 06:52:13,2021,923903,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,22000000.0,10560374.26,0.4800170118181818,11439625.74
2026-06-01 06:52:13,2021,923905,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,3504000.0,0.0,0.0,3504000.0
2026-06-01 06:52:13,2021,923925,Em execução,1600535,PORTO GRANDE,AP,Programa Calha Norte,1211,3503504.0,0.0,0.0,3503504.0
2026-06-01 06:52:13,2021,923941,Prestação de Contas em Análise,1304104,TAPAUÁ,AM,Programa Calha Norte,1211,5006000.0,4902182.18,0.9792613224131043,103817.8200000003
2026-06-01 06:52:13,2021,923944,Prestação de Contas em Análise,1304237,TONANTINS,AM,Programa Calha Norte,1211,5006000.0,4960029.36,0.9908168917299242,45970.639999999665
2026-06-01 06:52:13,2021,923957,Em execução,1600535,PORTO GRANDE,AP,Programa Calha Norte,1211,1251252.0,971045.0700000001,0.7760587555504407,280206.92999999993
2026-06-01 06:52:13,2021,924003,Prestação de Contas em Análise,1600535,PORTO GRANDE,AP,Programa Calha Norte,1211,400401.0,339733.37,0.8484828209719756,60667.630000000005
2026-06-01 06:52:13,2021,924021,Prestação de Contas em Análise,1600535,PORTO GRANDE,AP,Programa Calha Norte,1211,500501.0,400451.88,0.8001020577381464,100049.12
2026-06-01 06:52:13,2021,924074,Em execução,1400704,UIRAMUTÃ,RR,Programa Calha Norte,1211,6006500.0,1124437.81,0.1872034978772996,4882062.1899999995
2026-06-01 06:52:13,2021,924164,Prestação de Contas em Análise,1400233,CAROEBE,RR,Programa Calha Norte,1211,902000.0,857066.32,0.9501843902439023,44933.68000000005
2026-06-01 06:52:13,2021,924167,Em execução,1400233,CAROEBE,RR,Programa Calha Norte,1211,2903000.0,1663257.76,0.5729444574578023,1239742.24
2026-06-01 06:52:13,2021,924172,Prestação de Contas Iniciada Por Antecipação,1400175,CANTÁ,RR,Programa Calha Norte,1211,5007000.0,4730273.47,0.9447320691032554,276726.53000000026
2026-06-01 06:52:13,2021,924178,Em execução,1400407,NORMANDIA,RR,Programa Calha Norte,1211,5006000.0,4816479.38,0.9621413064322812,189520.6200000001
2026-06-01 06:52:13,2021,924184,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,3006100.0,55556.200000000004,0.01848115498486411,2950543.8
2026-06-01 06:52:13,2021,924201,Em execução,1600204,CALÇOENE,AP,Programa Calha Norte,1211,1787217.0,950638.9,0.5319101709529397,836578.1
2026-06-01 06:52:13,2021,924227,Em execução,1400506,SÃO JOÃO DA BALIZA,RR,Programa Calha Norte,1211,5010000.0,3868771.75,0.7722099301397206,1141228.25
2026-06-01 06:52:13,2021,924233,Em execução,1600204,CALÇOENE,AP,Programa Calha Norte,1211,3004500.0,2144258.4899999998,0.7136823065401896,860241.5100000002
2026-06-01 06:52:13,2021,924234,Prestação de Contas em Análise,1600204,CALÇOENE,AP,Programa Calha Norte,1211,1100404.25,801814.29,0.7286543013624311,298589.95999999996
2026-06-01 06:52:13,2021,924240,Em execução,1600204,CALÇOENE,AP,Programa Calha Norte,1211,1409000.0,744209.54,0.5281827821149752,664790.46
2026-06-01 06:52:13,2021,924251,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,20400000.0,17240586.98,0.845126812745098,3159413.0199999996
2026-06-01 06:52:13,2021,924253,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,8050419.0,0.0,0.0,8050419.0
2026-06-01 06:52:13,2021,924305,Prestação de Contas em Análise,1700707,ALVORADA,TO,Programa Calha Norte,1211,1000000.0,940000.0,0.94,60000.0
2026-06-01 06:52:13,2021,924372,Prestação de Contas em Análise,1721307,TUPIRATINS,TO,Programa Calha Norte,1211,1190287.0,1160125.0499999998,0.9746599349568632,30161.950000000186
2026-06-01 06:52:13,2021,924373,Em execução,1721000,PALMAS,TO,Programa Calha Norte,1211,10491416.0,8496732.82,0.8098747414076423,1994683.1799999997
2026-06-01 06:52:13,2021,924379,Prestação de Contas em Análise,1718501,RECURSOLÂNDIA,TO,Programa Calha Norte,1211,802000.0,563647.8200000001,0.7028027680798006,238352.17999999993
2026-06-01 06:52:13,2021,924414,Prestação de Contas em Análise,1716604,PEIXE,TO,Programa Calha Norte,1211,1501600.0,1398722.44,0.9314880394246137,102877.56000000006
2026-06-01 06:52:13,2022,916363,Em execução,1600600,SANTANA,AP,Programa Calha Norte,1211,7315000.0,5995600.0,0.8196308954203692,1319400.0
2026-06-01 06:52:13,2022,916423,Em execução,1600600,SANTANA,AP,Programa Calha Norte,1211,6015000.0,3450554.74,0.5736583108894431,2564445.26
2026-06-01 06:52:13,2022,924163,Em execução,1600600,SANTANA,AP,Programa Calha Norte,1211,5607199.0,0.0,0.0,5607199.0
2026-06-01 06:52:13,2022,925842,Prestação de Contas em Análise,1301803,IPIXUNA,AM,,,492290.0,492250.0,0.9999187470799732,40.0
2026-06-01 06:52:13,2022,925863,Em execução,1100155,OURO PRETO DO OESTE,RO,,,20067305.95,13566489.39,0.676049362271272,6500816.559999999
2026-06-01 06:52:13,2022,927465,Prestação de Contas em Análise,1200385,PLÁCIDO DE CASTRO,AC,Programa Calha Norte,1211,384400.0,346170.0,0.9005463059313216,38230.0
2026-06-01 06:52:13,2022,927475,Em execução,1200807,PORTO ACRE,AC,Programa Calha Norte,1211,961000.0,0.0,0.0,961000.0
2026-06-01 06:52:13,2022,927914,Em execução,1600600,SANTANA,AP,,,2886000.0,2464250.01,0.8538634823284823,421749.9900000002
2026-06-01 06:52:13,2022,928009,Em execução,1400050,ALTO ALEGRE,RR,,,14450000.0,11196166.24,0.7748211930795847,3253833.76
2026-06-01 06:52:13,2022,928015,Em execução,1100114,JARU,RO,,,16500000.0,11978135.44,0.7259476024242424,4521864.5600000005
2026-06-01 06:52:13,2022,928031,Em execução,1703826,CACHOEIRINHA,TO,Programa Calha Norte,1211,341708.0,0.0,0.0,341708.0
2026-06-01 06:52:13,2022,928103,Em execução,1600501,OIAPOQUE,AP,,,5766000.0,4273149.71,0.7410942958723552,1492850.29
2026-06-01 06:52:13,2022,928109,Em execução,1703602,BRASILÂNDIA DO TOCANTINS,TO,Programa Calha Norte,1211,400000.0,251980.0,0.62995,148020.0
2026-06-01 06:52:13,2022,928171,Em execução,1200708,XAPURI,AC,Programa Calha Norte,1211,768800.0,0.0,0.0,768800.0
2026-06-01 06:52:13,2022,928172,Em execução,1200807,PORTO ACRE,AC,Programa Calha Norte,1211,480500.0,286800.0,0.5968782518210197,193700.0
2026-06-01 06:52:13,2022,928374,Em execução,1600550,PRACUÚBA,AP,,,2403000.0,0.0,0.0,2403000.0
2026-06-01 06:52:13,2022,928666,Em execução,1600303,MACAPÁ,AP,,,1503100.0,1025021.08,0.6819380480340629,478078.92000000004
2026-06-01 06:52:13,2022,928676,Em execução,1600303,MACAPÁ,AP,,,3006013.0,0.0,0.0,3006013.0
2026-06-01 06:52:13,2022,928705,Prestação de Contas em Análise,1200104,BRASILEIA,AC,Programa Calha Norte,1211,384400.0,261268.65000000002,0.6796791103017691,123131.34999999998
2026-06-01 06:52:13,2022,928995,Em execução,1200401,RIO BRANCO,AC,,,16997206.0,0.0,0.0,16997206.0
2026-06-01 06:52:13,2022,928999,Em execução,1600303,MACAPÁ,AP,,,2404816.0,0.0,0.0,2404816.0
2026-06-01 06:52:13,2022,929291,Prestação de Contas em Análise,1100205,PORTO VELHO,RO,,,1514001.0,1244736.8900000001,0.8221506392664206,269264.10999999987
2026-06-01 06:52:13,2022,929431,Prestação de Contas em Análise,1600303,MACAPÁ,AP,,,2404816.0,2315506.25,0.9628621274974883,89309.75
2026-06-01 06:52:13,2022,929474,Prestação de Contas Iniciada Por Antecipação,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,625251.0,299089.52999999997,0.4783511421812999,326161.47000000003
2026-06-01 06:52:13,2022,929476,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,576577.0,0.0,0.0,576577.0
2026-06-01 06:52:13,2022,929478,Em execução,1200328,JORDÃO,AC,Programa Calha Norte,1211,672700.0,475259.17000000004,0.7064949754719787,197440.82999999996
2026-06-01 06:52:13,2022,929481,Em execução,1200435,SANTA ROSA DO PURUS,AC,Programa Calha Norte,1211,768800.0,450198.61,0.5855861212278876,318601.39
2026-06-01 06:52:13,2022,929531,Em execução,1720655,SILVANÓPOLIS,TO,Programa Calha Norte,1211,831900.0,0.0,0.0,831900.0
2026-06-01 06:52:13,2022,929569,Em execução,1100205,PORTO VELHO,RO,,,5766642.0,2082034.93,0.3610480640206207,3684607.0700000003
2026-06-01 06:52:13,2022,929570,Em execução,1100205,PORTO VELHO,RO,,,3387158.0,0.0,0.0,3387158.0
2026-06-01 06:52:13,2022,929574,Em execução,1200807,PORTO ACRE,AC,Programa Calha Norte,1211,768800.0,106830.41,0.1389573491155047,661969.59
2026-06-01 06:52:13,2022,929598,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,2439553.0,0.0,0.0,2439553.0
2026-06-01 06:52:13,2022,929600,Em execução,1200807,PORTO ACRE,AC,Programa Calha Norte,1211,961000.0,676459.5800000001,0.7039121540062436,284540.4199999999
2026-06-01 06:52:13,2022,929602,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,3882067.0,0.0,0.0,3882067.0
2026-06-01 06:52:13,2022,929925,Prestação de Contas Iniciada Por Antecipação,1200203,CRUZEIRO DO SUL,AC,Programa Calha Norte,1211,962000.0,706971.99,0.7348981185031185,255028.01
2026-06-01 06:52:13,2022,929929,Prestação de Contas em Análise,1200203,CRUZEIRO DO SUL,AC,Programa Calha Norte,1211,481000.0,412546.86,0.8576857796257796,68453.14000000001
2026-06-01 06:52:13,2022,929935,Em execução,1200252,EPITACIOLÂNDIA,AC,Programa Calha Norte,1211,1074471.0,530290.53,0.4935363820894189,544180.47
2026-06-01 06:52:13,2022,929939,Prestação de Contas em Análise,1200252,EPITACIOLÂNDIA,AC,Programa Calha Norte,1211,631768.0,443430.88,0.7018887946208102,188337.12
2026-06-01 06:52:13,2022,929943,Prestação de Contas em Análise,1200427,RODRIGUES ALVES,AC,Programa Calha Norte,1211,1035000.0,1007620.46,0.9735463381642512,27379.540000000037
2026-06-01 06:52:13,2022,929947,Prestação de Contas em Análise,1600303,MACAPÁ,AP,,,3006100.0,2927861.12,0.9739732943015869,78238.87999999989
